award_id,award_date,vendor_name,award_amount,category,department,country,contract_type,fiscal_year
LC-2022-04417,2022-09-26,Distribuidora Global S.A.,49735.79,IT & Technology,Finance,USA,Spot Purchase,2022.0
LC-2023-04418,2023-11-02,Ferremax Industrial,3500.03,Professional Services,IT,Panama,Framework Agreement,2023.0
LC-2022-04419,2022-05-08,Grupo Logístico del Istmo,23836.68,Maintenance & Repair,Administration,USA,Spot Purchase,2022.0
LC-2022-04420,2022-09-18,Distribuidora Global S.A.,2535.09,IT & Technology,IT,Panama,Spot Purchase,2022.0
LC-2023-04421,2023-08-06,Mantenimiento Integral,38351.61,Office Supplies,Finance,USA,Fixed Price,2023.0
LC-2022-04422,2022-09-09,Grupo Logístico del Istmo,9864.86,Maintenance & Repair,Operations,Panama,Fixed Price,2022.0
LC-2023-04423,2023-06-12,Oficentro Internacional,163813.58,Logistics & Transport,Legal,USA,Time & Materials,2023.0
LC-2023-04424,2023-03-10,TechSupplies Panama,112988.75,Office Supplies,Sales,Panama,Time & Materials,2023.0
LC-2023-04425,2023-05-07,Oficentro Internacional,12323.85,Logistics & Transport,Marketing,USA,Framework Agreement,2023.0
LC-2023-04426,2023-01-13,Grupo Logístico del Istmo,9326.9,Maintenance & Repair,Administration,Panama,Framework Agreement,2023.0
LC-2022-04427,2022-03-26,Mantenimiento Integral,8312.83,Office Supplies,HR,USA,Time & Materials,2022.0
LC-2023-04428,2023-12-04,Uniforms & Workwear Co.,1385.08,Professional Services,Operations,Panama,Framework Agreement,2023.0
LC-2023-04429,2023-05-09,Seguridad Total Corp,5731.47,IT & Technology,Operations,Panama,Framework Agreement,2023.0
LC-2022-04430,2022-07-28,Catering Express Panama,2382.15,Logistics & Transport,Finance,Panama,Framework Agreement,2022.0
LC-2022-04431,2022-09-11,Oficentro Internacional,4283.86,Logistics & Transport,Sales,Panama,Framework Agreement,2022.0
LC-2023-04432,2023-04-16,Oficentro Internacional,2498.48,Logistics & Transport,Sales,Panama,Time & Materials,2023.0
LC-2023-04433,2023-04-07,Papelería y Más,6905.17,Uniforms & PPE,IT,Panama,Framework Agreement,2023.0
LC-2023-04434,2023-02-21,Cleaning Pro Services,2116.81,Catering & Food,IT,Panama,Fixed Price,2023.0
LC-2022-04435,2022-11-29,Publicidad Digital LATAM,,Marketing,Marketing,USA,Framework Agreement,2022.0
LC-2022-04436,2022-09-30,Seguridad Total Corp,13957.83,IT & Technology,Administration,Colombia,Framework Agreement,2022.0
LC-2022-04437,2022-09-24,Distribuidora Global S.A.,148468.89,IT & Technology,HR,USA,Spot Purchase,2022.0
LC-2023-04438,2023-06-02,TechSupplies Panama,26185.11,Office Supplies,Operations,Panama,Fixed Price,2023.0
LC-2022-04439,2022-08-08,Uniforms & Workwear Co.,2948.65,Professional Services,Administration,Colombia,Fixed Price,2022.0
LC-2022-04440,2022-08-04,Cleaning Pro Services,10406.8,Catering & Food,Sales,Panama,Framework Agreement,2022.0
LC-2022-04441,2022-02-08,Distribuidora Global S.A.,7127.23,IT & Technology,Finance,Panama,Spot Purchase,2022.0
LC-2023-04442,2023-12-05,Distribuidora Global S.A.,47466.7,IT & Technology,Finance,Panama,Framework Agreement,2023.0
LC-2022-04443,2022-06-16,Oficentro Internacional,,Logistics & Transport,Sales,Panama,Spot Purchase,2022.0
LC-2022-04444,,TechSupplies Panama,82147.87,Office Supplies,Logistics,Panama,Time & Materials,
LC-2022-04445,2022-09-10,Catering Express Panama,269.04,Logistics & Transport,Finance,Costa Rica,Spot Purchase,2022.0
LC-2023-04446,2023-04-29,FleetCars Panama,1568.64,Security,Administration,Panama,Framework Agreement,2023.0
LC-2022-04447,2022-02-22,Distribuidora Global S.A.,12658.5,IT & Technology,IT,USA,Fixed Price,2022.0
LC-2022-04448,2022-09-23,Grupo Logístico del Istmo,40940.06,Maintenance & Repair,Sales,Panama,Fixed Price,2022.0
LC-2023-04449,2023-10-11,Distribuidora Global S.A.,64659.71,IT & Technology,HR,Panama,Framework Agreement,2023.0
LC-2022-04450,2022-09-17,MedEquip Latinoamerica,46400.5,Security,Administration,Panama,Spot Purchase,2022.0
LC-2022-04451,2022-08-12,FleetCars Panama,2339.17,Security,Logistics,Panama,Time & Materials,2022.0
LC-2023-04452,2023-09-04,Mantenimiento Integral,2330.04,Office Supplies,HR,USA,Framework Agreement,2023.0
LC-2023-04453,2023-03-26,Transportes Rápidos S.A.,27570.68,Marketing,Sales,USA,Fixed Price,2023.0
LC-2023-04454,2023-12-22,Ferremax Industrial,51838.7,Professional Services,HR,USA,Fixed Price,2023.0
LC-2023-04455,2023-10-21,TechSupplies Panama,166239.0,Office Supplies,Finance,USA,Fixed Price,2023.0
LC-2022-04456,2022-10-25,CLEANING PRO SERVICES,7578.66,Catering & Food,Administration,Panama,Fixed Price,2022.0
LC-2023-04457,2023-08-15,Mantenimiento Integral,866.38,Office Supplies,Sales,Colombia,Spot Purchase,2023.0
LC-2022-04458,2022-05-04,TechSupplies Panama,7333.78,Office Supplies,Sales,Panama,Fixed Price,2022.0
LC-2023-04459,2023-09-27,Ferremax Industrial,5643.08,Professional Services,Operations,Panama,Fixed Price,2023.0
LC-2023-04460,2023-02-17,Grupo Logístico del Istmo,80375.3,Maintenance & Repair,Marketing,USA,Spot Purchase,2023.0
LC-2022-04461,2022-09-11,MedEquip Latinoamerica,29228.37,Security,Procurement,Panama,Fixed Price,2022.0
LC-2022-04462,2022-10-07,Consultoría Estratégica,78750.76,Medical Supplies,Finance,Panama,Framework Agreement,2022.0
LC-2023-04463,2023-07-28,Publicidad Digital LATAM,17407.53,Marketing,IT,Panama,Fixed Price,2023.0
LC-2022-04464,2022-04-15,Distribuidora Global S.A.,146591.68,IT & Technology,Sales,Panama,Time & Materials,2022.0
LC-2023-04465,,TechSupplies Panama,18105.67,Office Supplies,IT,Panama,Time & Materials,
LC-2023-04466,2023-02-07,Distribuidora Global S.A.,9066.13,IT & Technology,Logistics,Panama,Time & Materials,2023.0
LC-2022-04467,2022-09-10,Seguridad Total Corp,17590.58,IT & Technology,Operations,Panama,Framework Agreement,2022.0
LC-2022-04468,2022-02-10,TechSupplies Panama,59947.05,Office Supplies,Marketing,Panama,Spot Purchase,2022.0
LC-2023-04469,2023-10-30,Seguridad Total Corp,5774.27,IT & Technology,Administration,Costa Rica,Time & Materials,2023.0
LC-2023-04470,2023-12-27,Papelería y Más,8787.25,Uniforms & PPE,Procurement,Colombia,Spot Purchase,2023.0
LC-2022-04471,2022-03-18,MedEquip Latinoamerica,7980.67,Security,Procurement,USA,Time & Materials,2022.0
LC-2022-04472,2022-08-12,Oficentro Internacional,169495.26,Logistics & Transport,Operations,Panama,Time & Materials,2022.0
LC-2022-04473,2022-05-29,Distribuidora Global S.A.,171782.2,IT & Technology,Administration,Costa Rica,Spot Purchase,2022.0
LC-2022-04474,2022-10-24,Oficentro Internacional,69777.33,Logistics & Transport,HR,Panama,Framework Agreement,2022.0
LC-2023-04475,2023-08-31,Suministros Médicos del Sur,17478.11,Uniforms & PPE,Administration,Colombia,Time & Materials,2023.0
LC-2023-04476,2023-12-18,Papelería y Más,10626.37,Uniforms & PPE,IT,USA,Framework Agreement,2023.0
LC-2023-04477,2023-01-26,MedEquip Latinoamerica,2460.81,Security,Marketing,USA,Time & Materials,2023.0
LC-2023-04478,2023-06-13,Seguridad Total Corp,,IT & Technology,Procurement,USA,Spot Purchase,2023.0
LC-2022-04479,2022-12-27,Distribuidora Global S.A.,6813.12,IT & Technology,HR,Colombia,Time & Materials,2022.0
LC-2023-04480,2023-08-16,Distribuidora Global S.A.,128626.72,IT & Technology,Administration,USA,Framework Agreement,2023.0
LC-2023-04481,2023-10-29,Transportes Rápidos S.A.,819.11,Marketing,Administration,Panama,Fixed Price,2023.0
LC-2023-04482,,Papelería y Más,,Uniforms & PPE,Sales,Panama,Spot Purchase,
LC-2023-04483,2023-11-06,MedEquip Latinoamerica,1383.36,Security,Logistics,USA,Framework Agreement,2023.0
LC-2023-04484,2023-06-01,TechSupplies Panama,70549.28,Office Supplies,Sales,Panama,Spot Purchase,2023.0
LC-2023-04485,2023-08-16,Distribuidora Global S.A.,34866.78,IT & Technology,Marketing,Panama,Framework Agreement,2023.0
LC-2022-04486,2022-06-16,MedEquip Latinoamerica,449.38,Security,Sales,Panama,Time & Materials,2022.0
LC-2022-04487,2022-12-02,TechSupplies Panama,60164.61,Office Supplies,IT,Costa Rica,Fixed Price,2022.0
LC-2022-04488,2022-01-27,Grupo Logístico del Istmo,18151.26,Maintenance & Repair,Sales,Panama,Fixed Price,2022.0
LC-2022-04489,2022-12-31,DATACENTER SOLUTIONS,18429.72,Medical Supplies,Legal,Panama,Spot Purchase,2022.0
LC-2022-04490,2022-09-01,Papelería y Más,4924.55,Uniforms & PPE,Logistics,Panama,Spot Purchase,2022.0
LC-2023-04491,2023-05-30,TechSupplies Panama,58366.96,Office Supplies,HR,Panama,Spot Purchase,2023.0
LC-2022-04492,2022-08-10,Distribuidora Global S.A.,11509.38,IT & Technology,IT,Colombia,Time & Materials,2022.0
LC-2022-04493,2022-12-28,Distribuidora Global S.A.,17904.39,IT & Technology,Finance,USA,Time & Materials,2022.0
LC-2022-04494,2022-03-14,Transportes Rápidos S.A.,2470.17,Marketing,Sales,Panama,Fixed Price,2022.0
LC-2022-04495,2022-08-11,Cleaning Pro Services,17766.21,Catering & Food,IT,Costa Rica,Spot Purchase,2022.0
LC-2022-04496,2022-06-15,TechSupplies Panama,271808.35,Office Supplies,Finance,Panama,Spot Purchase,2022.0
LC-2022-04497,2022-01-28,Seguridad Total Corp,1468.86,IT & Technology,Administration,Panama,Fixed Price,2022.0
LC-2022-04498,2022-11-01,Mantenimiento Integral,24717.63,Office Supplies,IT,Costa Rica,Spot Purchase,2022.0
LC-2023-04499,2023-05-28,Distribuidora Global S.A.,2687.55,IT & Technology,Operations,Panama,Fixed Price,2023.0
LC-2023-04500,2023-06-15,MedEquip Latinoamerica,819.52,Security,Procurement,Panama,Time & Materials,2023.0
LC-2022-04501,2022-07-08,MedEquip Latinoamerica,1166.58,Security,Marketing,Panama,Time & Materials,2022.0
LC-2022-04502,2022-01-22,Ferremax Industrial,7165.19,Professional Services,Operations,Panama,Time & Materials,2022.0
LC-2022-04503,2022-05-13,Oficentro Internacional,5430.0,Logistics & Transport,IT,Panama,Framework Agreement,2022.0
LC-2022-04504,2022-01-02,Distribuidora Global S.A.,59611.2,IT & Technology,Operations,Panama,Spot Purchase,2022.0
LC-2023-04505,2023-04-12,Distribuidora Global S.A.,28088.59,IT & Technology,Sales,Panama,Framework Agreement,2023.0
LC-2023-04506,2023-11-27,Seguridad Total Corp,8682.88,IT & Technology,HR,Colombia,Time & Materials,2023.0
LC-2023-04507,2023-05-16,IT Solutions Group,13845.41,Maintenance & Repair,Procurement,Panama,Fixed Price,2023.0
LC-2023-04508,2023-07-22,Mantenimiento Integral,7320.44,Office Supplies,Administration,Mexico,Spot Purchase,2023.0
LC-2022-04509,2022-08-11,Ferremax Industrial,79962.72,Professional Services,Procurement,Panama,Fixed Price,2022.0
LC-2023-04510,2023-06-30,Seguridad Total Corp,4427.99,IT & Technology,Administration,USA,Fixed Price,2023.0
LC-2023-04511,2023-06-03,DataCenter Solutions,828.41,Medical Supplies,HR,Panama,Framework Agreement,2023.0
LC-2023-04512,2023-06-07,Cleaning Pro Services,24021.9,Catering & Food,Sales,Panama,Spot Purchase,2023.0
LC-2023-04513,2023-07-06,Ferremax Industrial,17909.12,Professional Services,IT,Panama,Fixed Price,2023.0
LC-2023-04514,2023-11-25,Publicidad Digital LATAM,1207.86,Marketing,Legal,Mexico,Framework Agreement,2023.0
LC-2023-04515,2023-09-27,Grupo Logístico del Istmo,29333.88,Maintenance & Repair,Procurement,Panama,Framework Agreement,2023.0
LC-2022-04516,2022-05-24,MedEquip Latinoamerica,1249.86,Security,Sales,Panama,Spot Purchase,2022.0
LC-2023-04517,2023-04-04,Cleaning Pro Services,2627.67,Catering & Food,IT,USA,Time & Materials,2023.0
LC-2023-04518,2023-03-07,ENERGÍA RENOVABLE S.A.,8234.44,Catering & Food,IT,USA,Framework Agreement,2023.0
LC-2022-04519,2022-07-21,Papelería y Más,8287.57,Uniforms & PPE,Finance,Mexico,Framework Agreement,2022.0
LC-2022-04520,2022-12-11,Transportes Rápidos S.A.,1278.26,Marketing,Sales,Panama,Framework Agreement,2022.0
LC-2023-04521,2023-04-12,Energía Renovable S.A.,2364.78,Catering & Food,Operations,Panama,Spot Purchase,2023.0
LC-2022-04522,2022-04-19,MedEquip Latinoamerica,24624.56,Security,Administration,Panama,Time & Materials,2022.0
LC-2023-04523,2023-09-26,Seguridad Total Corp,10348.53,IT & Technology,Operations,Panama,Fixed Price,2023.0
LC-2022-04524,2022-04-19,Distribuidora Global S.A.,438045.49,IT & Technology,HR,Panama,Spot Purchase,2022.0
LC-2023-04525,2023-12-12,Transportes Rápidos S.A.,28859.44,Marketing,Logistics,Panama,Fixed Price,2023.0
LC-2022-04526,2022-06-02,Distribuidora Global S.A.,143365.37,IT & Technology,Legal,Panama,Framework Agreement,2022.0
LC-2023-04527,2023-07-31,Catering Express Panama,612.9,Logistics & Transport,Procurement,Panama,Framework Agreement,2023.0
LC-2023-04528,2023-04-23,Distribuidora Global S.A.,90819.78,IT & Technology,Finance,USA,Spot Purchase,2023.0
LC-2023-04529,2023-11-07,Ferremax Industrial,34073.38,Professional Services,Operations,Colombia,Framework Agreement,2023.0
LC-2023-04530,2023-06-27,TechSupplies Panama,18747.62,Office Supplies,Logistics,Panama,Spot Purchase,2023.0
LC-2022-04531,2022-08-07,Uniforms & Workwear Co.,6323.47,Professional Services,Administration,Colombia,Fixed Price,2022.0
LC-2023-04532,2023-10-02,TechSupplies Panama,112899.56,Office Supplies,Finance,Panama,Spot Purchase,2023.0
LC-2022-04533,2022-10-18,Cleaning Pro Services,10417.55,Catering & Food,Logistics,Panama,Time & Materials,2022.0
LC-2023-04534,2023-06-08,Distribuidora Global S.A.,12655.3,IT & Technology,IT,Panama,Fixed Price,2023.0
LC-2023-04535,2023-01-16,TechSupplies Panama,88517.07,Office Supplies,Logistics,Panama,Spot Purchase,2023.0
LC-2022-04536,2022-01-23,Grupo Logístico del Istmo,16897.06,Maintenance & Repair,Finance,USA,Fixed Price,2022.0
LC-2023-04537,2023-12-01,Oficentro Internacional,47099.6,Logistics & Transport,HR,Panama,Spot Purchase,2023.0
LC-2022-04538,2022-05-22,Publicidad Digital LATAM,3118.09,Marketing,Sales,Panama,Spot Purchase,2022.0
LC-2022-04539,2022-04-22,TechSupplies Panama,27927.31,Office Supplies,Finance,Panama,Framework Agreement,2022.0
LC-2022-04540,2022-01-12,Uniforms & Workwear Co.,15511.93,Professional Services,HR,Panama,Spot Purchase,2022.0
LC-2022-04541,2022-05-12,Cleaning Pro Services,1032.47,Catering & Food,Operations,Panama,Framework Agreement,2022.0
LC-2023-04542,2023-01-10,TechSupplies Panama,374832.33,Office Supplies,Legal,Panama,Time & Materials,2023.0
LC-2023-04543,2023-02-24,Oficentro Internacional,4083.45,Logistics & Transport,Legal,Panama,Fixed Price,2023.0
LC-2022-04544,2022-05-26,Cleaning Pro Services,2005.2,Catering & Food,Administration,Panama,Framework Agreement,2022.0
LC-2023-04545,2023-03-26,IT Solutions Group,8563.96,Maintenance & Repair,Sales,Panama,Time & Materials,2023.0
LC-2023-04546,2023-10-19,Publicidad Digital LATAM,11807.28,Marketing,Legal,USA,Time & Materials,2023.0
LC-2022-04547,2022-02-02,IT Solutions Group,4227.16,Maintenance & Repair,Administration,Colombia,Framework Agreement,2022.0
LC-2023-04548,2023-06-08,MedEquip Latinoamerica,4509.38,Security,Administration,Panama,Framework Agreement,2023.0
LC-2023-04549,2023-06-05,Energía Renovable S.A.,9098.14,Catering & Food,Sales,Colombia,Time & Materials,2023.0
LC-2023-04550,2023-08-23,Ferremax Industrial,27521.33,Professional Services,Operations,USA,Fixed Price,2023.0
LC-2022-04551,2022-05-15,Mantenimiento Integral,39726.43,Office Supplies,Sales,Panama,Framework Agreement,2022.0
LC-2022-04552,2022-10-08,Ferremax Industrial,99430.97,Professional Services,Procurement,Panama,Framework Agreement,2022.0
LC-2022-04553,2022-02-19,Distribuidora Global S.A.,103506.45,IT & Technology,Legal,Panama,Fixed Price,2022.0
LC-2023-04554,2023-07-14,Ferremax Industrial,11391.38,Professional Services,HR,Panama,Framework Agreement,2023.0
LC-2023-04555,2023-04-19,Grupo Logístico del Istmo,33015.55,Maintenance & Repair,Sales,Panama,Spot Purchase,2023.0
LC-2022-04556,2022-01-22,MedEquip Latinoamerica,3131.61,Security,Logistics,Colombia,Spot Purchase,2022.0
LC-2023-04557,2023-01-05,Catering Express Panama,1087.46,Logistics & Transport,Operations,Panama,Time & Materials,2023.0
LC-2022-04558,2022-03-03,Cleaning Pro Services,8435.85,Catering & Food,Operations,Panama,Spot Purchase,2022.0
LC-2023-04559,2023-04-25,Mantenimiento Integral,2194.11,Office Supplies,HR,Colombia,Framework Agreement,2023.0
LC-2022-04560,2022-10-31,Distribuidora Global S.A.,79736.65,IT & Technology,Finance,Costa Rica,Spot Purchase,2022.0
LC-2023-04561,2023-11-28,TechSupplies Panama,10054.45,Office Supplies,Sales,Panama,Time & Materials,2023.0
LC-2022-04562,2022-10-01,Transportes Rápidos S.A.,64767.61,Marketing,Administration,USA,Framework Agreement,2022.0
LC-2023-04563,2023-05-27,TechSupplies Panama,12386.98,Office Supplies,IT,Panama,Fixed Price,2023.0
LC-2023-04564,2023-12-30,Oficentro Internacional,47247.87,Logistics & Transport,Logistics,USA,Framework Agreement,2023.0
LC-2022-04565,2022-04-22,IT Solutions Group,16119.56,Maintenance & Repair,HR,Panama,Time & Materials,2022.0
LC-2023-04566,2023-06-26,IT Solutions Group,2088.16,Maintenance & Repair,HR,Panama,Fixed Price,2023.0
LC-2023-04567,2023-09-07,Oficentro Internacional,101008.74,Logistics & Transport,Operations,Panama,Time & Materials,2023.0
LC-2023-04568,2023-02-23,Distribuidora Global S.A.,8308.05,IT & Technology,Legal,Panama,Spot Purchase,2023.0
LC-2022-04569,2022-12-11,DataCenter Solutions,43398.34,Medical Supplies,Operations,Panama,Spot Purchase,2022.0
LC-2022-04570,2022-01-17,Grupo Logístico del Istmo,36937.37,Maintenance & Repair,Marketing,Panama,Fixed Price,2022.0
LC-2022-04571,2022-02-08,Mantenimiento Integral,2008.98,Office Supplies,Marketing,Costa Rica,Time & Materials,2022.0
LC-2023-04572,2023-03-29,Oficentro Internacional,25361.36,Logistics & Transport,Sales,Panama,Time & Materials,2023.0
LC-2022-04573,2022-11-22,Mantenimiento Integral,16537.39,Office Supplies,HR,Panama,Time & Materials,2022.0
LC-2023-04574,2023-03-28,Mantenimiento Integral,2045.34,Office Supplies,Procurement,Panama,Time & Materials,2023.0
LC-2022-04575,,Papelería y Más,1597.13,Uniforms & PPE,HR,Panama,Framework Agreement,
LC-2022-04576,2022-07-18,Ferremax Industrial,27837.97,Professional Services,HR,Panama,Framework Agreement,2022.0
LC-2022-04577,2022-12-18,Transportes Rápidos S.A.,840.97,Marketing,Legal,USA,Spot Purchase,2022.0
LC-2022-04578,2022-12-31,Grupo Logístico del Istmo,322756.26,Maintenance & Repair,IT,Panama,Fixed Price,2022.0
LC-2023-04579,2023-11-13,Distribuidora Global S.A.,18404.06,IT & Technology,Procurement,Panama,Fixed Price,2023.0
LC-2022-04580,2022-08-22,Cleaning Pro Services,17110.12,Catering & Food,IT,Panama,Spot Purchase,2022.0
LC-2023-04581,2023-06-14,TechSupplies Panama,46693.68,Office Supplies,Logistics,Panama,Framework Agreement,2023.0
LC-2023-04582,2023-09-14,Transportes Rápidos S.A.,1122.37,Marketing,Procurement,Colombia,Framework Agreement,2023.0
LC-2022-04583,2022-01-01,TechSupplies Panama,36056.93,Office Supplies,Marketing,Costa Rica,Fixed Price,2022.0
LC-2022-04584,2022-05-05,MedEquip Latinoamerica,15930.71,Security,Procurement,Panama,Time & Materials,2022.0
LC-2023-04585,2023-08-07,Grupo Logístico del Istmo,28972.04,Maintenance & Repair,IT,USA,Framework Agreement,2023.0
LC-2022-04586,2022-12-26,Distribuidora Global S.A.,152015.16,IT & Technology,Sales,USA,Spot Purchase,2022.0
LC-2023-04587,2023-07-19,Distribuidora Global S.A.,123725.23,IT & Technology,HR,Panama,Fixed Price,2023.0
LC-2023-04588,2023-04-22,Distribuidora Global S.A.,109392.52,IT & Technology,Administration,Panama,Fixed Price,2023.0
LC-2023-04589,2023-03-31,Oficentro Internacional,20918.97,Logistics & Transport,IT,Panama,Fixed Price,2023.0
LC-2023-04590,,Grupo Logístico del Istmo,9938.68,Maintenance & Repair,Procurement,Panama,Framework Agreement,
LC-2022-04591,2022-02-14,Oficentro Internacional,17390.77,Logistics & Transport,Finance,Panama,Framework Agreement,2022.0
LC-2023-04592,2023-11-25,Uniforms & Workwear Co.,6596.94,Professional Services,Legal,Panama,Framework Agreement,2023.0
LC-2022-04593,2022-10-22,Consultoría Estratégica,11144.26,Medical Supplies,Finance,USA,Fixed Price,2022.0
